id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7305662690,mobile,15978,2017,chevrolet,equinox,,4 cylinders,gas,59889,clean,automatic,,fwd,mid-size,SUV,black,al
7305637075,mobile,0,2014,chevrolet,malibu,excellent,,gas,42000,clean,automatic,,,,,silver,al
7305636365,mobile,0,2012,dodge,charger rt,excellent,8 cylinders,gas,75000,clean,automatic,,,full-size,,black,al
7305635611,mobile,0,2012,jeep,liberty sport,,,gas,52352,clean,automatic,,,,,,al
7305634883,mobile,275,2011,nissan,altima 2.5 s,,,gas,76443,clean,automatic,,,,,,al
7305633771,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7305615431,mobile,22995,2019,buick,envision,,4 cylinders,gas,28676,clean,automatic,,fwd,compact,SUV,silver,al
7305612940,mobile,30490,2018,bmw,4 series,,4 cylinders,gas,24588,clean,automatic,,rwd,compact,sedan,black,al
7305609355,mobile,17664,2018,honda,civic,,4 cylinders,gas,39984,clean,automatic,,fwd,mid-size,sedan,custom,al
7305604866,mobile,24667,2019,honda,accord,,4 cylinders,gas,25400,clean,automatic,,fwd,mid-size,sedan,custom,al
7305600132,mobile,12400,2011,mercedes-benz,glk-class glk350,excellent,6 cylinders,gas,144000,clean,automatic,,,mid-size,SUV,black,al
7305533679,mobile,27490,2017,mercedes-benz,c-class,,4 cylinders,gas,15391,clean,automatic,,rwd,compact,sedan,white,al
7305515579,mobile,8342,2008,toyota,highlander,,6 cylinders,gas,176397,clean,automatic,,fwd,mid-size,SUV,blue,al
7305500937,mobile,33400,2017,toyota,tacoma trd sport,like new,6 cylinders,gas,69000,lien,automatic,5TFAZ5CN6HX024207,rwd,,,,al
7305403801,mobile,1200,2008,,1996 Madza Mx5,good,4 cylinders,gas,202000,clean,manual,,fwd,mid-size,convertible,red,al
7305382929,mobile,6000,1998,toyota,4runner,excellent,,gas,240000,clean,automatic,,,,,,al
7305175645,mobile,11000,2004,ford,f-150 fx4,,,gas,252247,clean,automatic,,,,,,al
7304936763,mobile,5300,2005,mercedes-benz,c230,good,6 cylinders,gas,158610,clean,automatic,,rwd,,sedan,white,al
7304903696,mobile,8499,2009,toyota,highlander,excellent,6 cylinders,gas,184000,clean,automatic,JTEDA41A492003607,,,SUV,silver,al
7304899532,mobile,7999,2008,toyota,camry xle,excellent,4 cylinders,gas,108000,clean,automatic,4T1BE46KX8U200197,,,sedan,red,al
7304896491,mobile,7999,2009,honda,accord ex-l,excellent,4 cylinders,gas,154000,clean,automatic,JHMCP26838C067556,,,sedan,grey,al
7304893401,mobile,8299,2012,kia,optima ex,excellent,4 cylinders,gas,141000,clean,automatic,5XXGN4A74CG059297,,,sedan,silver,al
7304887689,mobile,12500,2011,gmc,yukon denali,excellent,8 cylinders,gas,185000,clean,automatic,1GKS1KE08BR153335,,,SUV,silver,al
7304692985,mobile,53700,,,ierra 1500,,8 cylinders,gas,35676,,automatic,3GTP9EED8LG120707,4wd,,pickup,grey,al
7304579223,mobile,22998,2016,cadillac,xts,,6 cylinders,gas,38309,clean,automatic,,4wd,full-size,sedan,red,al
7304578697,mobile,23999,2017,jeep,cherokee,,6 cylinders,gas,62307,clean,automatic,,4wd,compact,SUV,grey,al
7304578227,mobile,17940,2015,chevrolet,camaro,,6 cylinders,gas,38787,clean,automatic,,rwd,compact,coupe,white,al
7304575597,mobile,18990,2010,ford,mustang,,8 cylinders,gas,41564,clean,automatic,,rwd,sub-compact,coupe,custom,al
7304573222,mobile,13740,2014,ford,flex,,6 cylinders,gas,110137,clean,automatic,,fwd,full-size,wagon,white,al
7304540023,mobile,15500,1973,chevrolet,elcamino,excellent,8 cylinders,gas,46000,clean,automatic,,rwd,full-size,coupe,blue,al
7304404156,mobile,12500,2008,mercedes-benz,benz s550,excellent,,gas,130000,clean,automatic,,,,,,al
7304340815,mobile,4799,2014,dodge,caravan,excellent,6 cylinders,gas,206500,clean,automatic,,fwd,full-size,mini-van,white,al
7304253152,mobile,50980,,,olet Silverado 2500HD,,8 cylinders,diesel,50954,,automatic,1GC1KSEY9KF178482,4wd,,pickup,white,al
7304228606,mobile,8988,2001,chevrolet,silverado 1500,good,8 cylinders,gas,189000,clean,automatic,2GCEK19T511120997,4wd,full-size,truck,green,al
7304182858,mobile,0,2014,,Freightliner Cascadia,,,diesel,1000,clean,automatic,,,,,,al
7304177318,mobile,40888,2020,jeep,gladiator,,,gas,19069,clean,automatic,1C6HJTAGXLL119987,4wd,,,black,al
7304125002,mobile,5199,2005,honda,element,excellent,4 cylinders,gas,230500,clean,automatic,,fwd,mid-size,SUV,blue,al
7304083852,mobile,29278,2017,chevrolet,silverado 1500,,8 cylinders,gas,55728,clean,automatic,,rwd,full-size,pickup,white,al
7304077678,mobile,10788,2014,toyota,prius,,4 cylinders,hybrid,135339,clean,automatic,,fwd,mid-size,hatchback,grey,al
7304075516,mobile,29995,2015,ford,f-150,,8 cylinders,gas,89320,clean,automatic,,4wd,full-size,pickup,grey,al
7304061514,mobile,8999,2015,hyundai,elantra,,4 cylinders,gas,93346,clean,automatic,,fwd,mid-size,sedan,silver,al
7303854061,mobile,0,2014,,Freightliner Cascadia,,,diesel,1000,clean,automatic,,,,,,al
7303694009,mobile,0,2014,chevrolet,malibu,excellent,,gas,42000,clean,automatic,,,,,silver,al
7303693319,mobile,0,2012,dodge,charger rt,excellent,8 cylinders,gas,75000,clean,automatic,,,full-size,,black,al
7303692438,mobile,0,2012,jeep,liberty sport,,,gas,52352,clean,automatic,,,,,,al
7303691738,mobile,275,2011,nissan,altima 2.5 s,,,gas,76443,clean,automatic,,,,,,al
7303691110,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7303682453,mobile,13015,2016,chevrolet,equinox,,4 cylinders,gas,74429,clean,automatic,,fwd,mid-size,SUV,white,al
7303670277,mobile,23978,2016,mercedes-benz,e-class,,6 cylinders,gas,71061,clean,automatic,,rwd,mid-size,sedan,black,al
7303653355,mobile,0,2018,,peterbilt 579,,,diesel,1,clean,automatic,,,,,,al
7303652017,mobile,7950,2014,buick,verano convenience group,excellent,4 cylinders,gas,177554,clean,automatic,1G4PR5SK1E4134883,fwd,compact,sedan,red,al
7303633573,mobile,13999,2017,nissan,rogue,,4 cylinders,gas,36574,clean,automatic,,fwd,mid-size,wagon,blue,al
7303627835,mobile,22678,2016,mercedes-benz,e-class,,6 cylinders,gas,85046,clean,automatic,,rwd,mid-size,sedan,blue,al
7303624591,mobile,18778,2016,buick,enclave,,6 cylinders,gas,116431,clean,automatic,,fwd,full-size,SUV,white,al
7303573579,mobile,5990,1995,volvo,coe semi w/18 feet frame,,6 cylinders,diesel,590000,clean,manual,,rwd,full-size,truck,white,al
7303562498,mobile,9000,2006,ford,f-150,good,,gas,182000,clean,automatic,,,,,grey,al
7303545867,mobile,25425,2016,ram,pickup 1500,,6 cylinders,gas,80464,clean,automatic,,4wd,full-size,pickup,white,al
7303532908,mobile,5400,2012,chevrolet,cruze,like new,,gas,1000,clean,automatic,,,full-size,sedan,,al
7303480469,mobile,9988,2004,chevrolet,silverado 2500hd,good,8 cylinders,diesel,400000,clean,automatic,1GCHK23124F140809,4wd,full-size,truck,white,al
7303480448,mobile,6988,2005,toyota,4runner,good,8 cylinders,gas,236000,clean,automatic,JTEBT14R950050588,4wd,full-size,SUV,grey,al
7303480433,mobile,4488,2000,nissan,pathfinder,good,6 cylinders,gas,220000,clean,automatic,JN8AR07S4YW398019,rwd,full-size,SUV,custom,al
7303456683,mobile,38998,2017,nissan,titan xd,excellent,,diesel,72000,clean,automatic,,4wd,full-size,truck,brown,al
7303359101,mobile,7495,2004,gmc,sierra 1500,,8 cylinders,gas,164429,clean,automatic,,rwd,,,white,al
7303286321,mobile,13900,1967,chevrolet,c10,,,gas,57635,clean,manual,,,,,,al
7303285570,mobile,199,2017,dodge,charger,,,gas,20120,clean,automatic,,,,,,al
7303283057,mobile,13900,1967,chevrolet,c10,,,gas,57635,clean,manual,,,,,,al
7303152613,mobile,0,2014,chevrolet,malibu,excellent,,gas,42000,clean,automatic,,,,,silver,al
7303150134,mobile,0,2012,dodge,charger rt,excellent,8 cylinders,gas,75000,clean,automatic,,,full-size,,black,al
7303149184,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7303148491,mobile,0,2012,jeep,liberty sport,,,gas,52352,clean,automatic,,,,,,al
7303147721,mobile,275,2011,nissan,altima 2.5 s,,,gas,76443,clean,automatic,,,,,,al
7303131110,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7303060179,mobile,18395,2013,lexus,rx 350,,6 cylinders,gas,98230,clean,automatic,,fwd,mid-size,SUV,black,al
7303019139,mobile,11740,2014,ford,flex,,6 cylinders,gas,144642,clean,automatic,,fwd,full-size,wagon,black,al
7303016172,mobile,12788,2009,ford,f-150,,8 cylinders,gas,202458,clean,automatic,,rwd,full-size,pickup,grey,al
7303015180,mobile,25998,2019,ford,transit passenger,,6 cylinders,gas,52460,clean,automatic,,rwd,full-size,van,white,al
7303014215,mobile,16499,2016,honda,accord,,4 cylinders,gas,83123,clean,automatic,,fwd,mid-size,sedan,white,al
7303012247,mobile,19691,2015,jeep,cherokee,,6 cylinders,gas,70452,clean,automatic,,4wd,mid-size,SUV,custom,al
7303011856,mobile,7895,2006,honda,ridgeline,excellent,6 cylinders,gas,220000,clean,automatic,,fwd,mid-size,truck,white,al
7303008169,mobile,6790,2012,ford,focus,,4 cylinders,gas,83694,clean,automatic,,fwd,mid-size,hatchback,grey,al
7302988264,mobile,40900,2021,toyota,tacoma 4wd,good,6 cylinders,gas,1582,clean,automatic,5TFCZ5AN9MX254488,4wd,full-size,truck,silver,al
7302988186,mobile,18900,2019,nissan,altima,good,4 cylinders,gas,44276,clean,automatic,1N4BL4EV5KC213531,fwd,,sedan,silver,al
7302624963,mobile,0,2014,chevrolet,malibu,excellent,,gas,42000,clean,automatic,,,,,silver,al
7302621959,mobile,0,2012,dodge,charger rt,excellent,8 cylinders,gas,75000,clean,automatic,,,full-size,,black,al
7302620608,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7302619845,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7302618963,mobile,0,2012,jeep,liberty sport,,,gas,52352,clean,automatic,,,,,,al
7302617867,mobile,275,2011,nissan,altima 2.5 s,,,gas,76443,clean,automatic,,,,,,al
7302617016,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7302587772,mobile,6500,2008,lexus,es 350,good,6 cylinders,gas,139000,clean,automatic,,fwd,full-size,sedan,blue,al
7302516289,mobile,16000,1969,pontiac,,,,gas,45000,clean,automatic,,,,,,al
7302330148,mobile,1500,1997,jeep,cherokee,,,gas,150000,clean,automatic,,,,,,al
7302246415,mobile,199,2017,dodge,charger,,,gas,20120,clean,automatic,,,,,,al
7302211670,mobile,0,2012,toyota,rav4,excellent,4 cylinders,gas,33000,clean,automatic,,,,SUV,black,al
7302165993,mobile,14900,2018,hyundai,sonata,like new,,gas,37900,clean,automatic,,fwd,mid-size,sedan,white,al
7302164541,mobile,0,2014,,Freightliner Cascadia,,,diesel,1000,clean,automatic,,,,,,al
7302125937,mobile,39588,2009,,FREIGHTLINER M2,excellent,6 cylinders,diesel,217812,clean,automatic,,rwd,full-size,truck,white,al
7302102146,mobile,29988,2000,,INTERNATIONAL 4900 DUMP TRUCK,excellent,6 cylinders,diesel,287240,clean,manual,,rwd,full-size,truck,white,al
7302025349,mobile,58000,2019,gmc,yukon denali,,,gas,40000,clean,automatic,,,,SUV,black,al
7302001007,mobile,4900,2008,chrysler,town & country,excellent,6 cylinders,gas,186000,clean,automatic,,fwd,full-size,mini-van,brown,al
7301980815,mobile,20875,2019,hyundai,santa fe,,4 cylinders,gas,38702,clean,automatic,,4wd,mid-size,SUV,silver,al
7301978222,mobile,12478,2014,honda,cr-v,,4 cylinders,gas,124592,clean,automatic,,fwd,mid-size,SUV,white,al
7301978101,mobile,7999,2008,toyota,sienna xle,excellent,6 cylinders,gas,169000,clean,automatic,5TDZK22C38S122803,,,mini-van,white,al
7301975947,mobile,16481,2017,jeep,cherokee,,4 cylinders,gas,81914,clean,automatic,,fwd,compact,SUV,white,al
7301974685,mobile,33250,2019,toyota,4runner,,6 cylinders,gas,41457,clean,automatic,,rwd,mid-size,SUV,white,al
7301963329,mobile,9996,2014,ford,fusion,,4 cylinders,gas,123347,clean,automatic,,fwd,mid-size,sedan,black,al
7301954175,mobile,28620,2019,ram,pickup 1500 classic,,8 cylinders,gas,37499,clean,automatic,,rwd,full-size,pickup,white,al
7301953854,mobile,33245,2016,ford,f-150,,6 cylinders,gas,98421,clean,automatic,,4wd,full-size,pickup,black,al
7301861035,mobile,4500,2015,chevrolet,impala,excellent,6 cylinders,gas,127000,rebuilt,automatic,,4wd,,sedan,white,al
7301816319,mobile,800,2006,mazda,3,fair,4 cylinders,gas,1234,clean,automatic,JM1BK323961404381,fwd,compact,sedan,grey,al
7301784083,mobile,7000,1972,gmc,sierra 1500,,8 cylinders,gas,80000,clean,automatic,,rwd,full-size,,green,al
7316866331,montgomery,30590,2020,ford,ranger supercab xl pickup,good,,gas,10740,clean,other,1FTER1EHXLLA66736,,,pickup,,al
7316865878,montgomery,28590,2019,nissan,frontier crew cab sv,good,,other,21939,clean,other,1N6DD0ER1KN760972,fwd,,pickup,white,al
7316866311,montgomery,32590,2015,mercedes-benz,gla-class gla 45,good,,gas,34811,clean,other,WDDTG5CB9FJ051220,,,other,black,al
7316865843,montgomery,33590,2014,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,57923,clean,other,3GTP1VEC4EG551563,,,pickup,white,al
7316821118,montgomery,18900,2016,toyota,camry se special edition,like new,4 cylinders,gas,59900,clean,automatic,,fwd,,,white,al
7316798864,montgomery,8950,2013,volkswagen,jetta gli,good,4 cylinders,gas,123904,clean,automatic,3VW467AJ1DM256485,fwd,mid-size,sedan,black,al
7316798304,montgomery,9950,2011,ford,f-150 xl 4x4,good,6 cylinders,gas,136341,clean,automatic,1FTMF1EM5BFC07419,4wd,full-size,pickup,white,al
7316797481,montgomery,9950,2013,volvo,s-60 t5,good,5 cylinders,gas,90562,clean,automatic,YV1612FS202199522,fwd,mid-size,sedan,grey,al
7316797036,montgomery,13950,2013,chevrolet,suburban ltz,good,8 cylinders,gas,212134,clean,automatic,1GNSCKE09DR191950,rwd,full-size,SUV,white,al
7316796423,montgomery,8950,2015,volkswagen,passat tsi wolfsburg,excellent,4 cylinders,gas,100274,clean,automatic,1VWAT7A31FC018187,fwd,mid-size,sedan,white,al
7316795998,montgomery,11950,2013,bmw,328i nav sport pkg.,excellent,6 cylinders,gas,85798,clean,automatic,WBA3A5G53DNP22576,rwd,mid-size,sedan,blue,al
7316795506,montgomery,8950,2015,mazda,cx-5 sport,good,4 cylinders,gas,170231,clean,automatic,JM3KE2BE9F0466900,fwd,mid-size,SUV,grey,al
7316795032,montgomery,7950,2012,toyota,prius v hatchback,good,4 cylinders,hybrid,156553,clean,automatic,JTDZN3EU0C3125217,fwd,mid-size,hatchback,silver,al
7316794100,montgomery,8950,2009,lexus,is 250 awd nav,good,4 cylinders,gas,134730,clean,automatic,JTHCK262895030552,4wd,mid-size,sedan,blue,al
7316793600,montgomery,11950,2009,chevrolet,1500 avalanche ltz 4x4,good,8 cylinders,gas,179935,clean,automatic,3GNFK32049G198231,4wd,full-size,pickup,black,al
7316793204,montgomery,7950,2006,ford,f-350 xl cab & chassis,good,10 cylinders,gas,216486,clean,manual,1FDWF36Y16EB49841,rwd,full-size,truck,white,al
7316792786,montgomery,13950,2008,chevrolet,silverado 2500hd,fair,8 cylinders,diesel,332488,clean,automatic,1GCHK23658F166712,4wd,full-size,pickup,silver,al
7316792374,montgomery,8950,2011,honda,odyssey ex-l,good,6 cylinders,gas,164406,clean,automatic,5FNRL5H6XBB060957,fwd,mid-size,mini-van,grey,al
7316791883,montgomery,9950,2007,jaguar,s-type r,excellent,8 cylinders,gas,97687,clean,automatic,SAJWA03C971N77192,rwd,mid-size,sedan,black,al
7316781776,montgomery,39590,2020,chevrolet,silverado 1500 crew,good,8 cylinders,gas,19160,clean,other,3GCPWCED5LG130317,,,pickup,red,al
7316781816,montgomery,30990,2015,toyota,tacoma double cab,good,6 cylinders,gas,34375,clean,other,3TMJU4GNXFM174374,,,pickup,white,al
7316721398,montgomery,14500,2009,chevrolet,silverado 1500 extended cab,,8 cylinders,other,146875,clean,automatic,1GCEK19069Z148400,4wd,,pickup,green,al
7316721369,montgomery,4500,2005,chevrolet,cobalt,,4 cylinders,gas,136796,clean,manual,1G1AK52F857660064,fwd,,sedan,black,al
7316721335,montgomery,6900,2009,mercury,mariner,,6 cylinders,gas,133654,clean,automatic,4M2CU87G59KJ05583,,,SUV,blue,al
7316721301,montgomery,9300,2009,honda,accord,,6 cylinders,gas,161177,clean,automatic,1HGCP36869A041281,fwd,,sedan,custom,al
7316721262,montgomery,11400,2009,chevrolet,colorado crew cab,,4 cylinders,gas,95490,clean,automatic,1GCCS139098155802,,,pickup,custom,al
7316721222,montgomery,17500,2015,toyota,camry,,4 cylinders,gas,13690,clean,automatic,4T1BF1FK0FU068575,fwd,,sedan,white,al
7316721187,montgomery,11685,2016,toyota,corolla,,4 cylinders,gas,106668,clean,automatic,2T1BURHEXGC518019,fwd,,sedan,black,al
7316688008,montgomery,37998,2018,ford,f-150 xlt,excellent,,gas,49103,clean,automatic,1FTEW1E55JFD14031,,,,silver,al
7316675877,montgomery,28990,2017,bmw,4 series 440i xdrive gran,good,,gas,49355,clean,automatic,WBA4E5C56HG189275,,,coupe,,al
7316659629,montgomery,12500,2009,chevrolet,tahoe,,8 cylinders,other,189188,clean,automatic,1GNFC23009R101905,,,SUV,black,al
7316546857,montgomery,8500,2014,dodge,grand caravan,good,6 cylinders,gas,156000,clean,automatic,,fwd,full-size,mini-van,black,al
7316489395,montgomery,4400,2001,toyota,celica gt,,,gas,103500,clean,manual,,,,,,al
7316460625,montgomery,10750,2016,toyota,corolla,,4 cylinders,gas,141781,clean,automatic,2T1BURHE6GC709890,fwd,,sedan,green,al
7316460596,montgomery,12900,2010,chevrolet,silverado 1500 crew cab,,8 cylinders,other,190088,clean,automatic,3GCRCSE06AG296772,,,pickup,blue,al
7316422439,montgomery,24990,2019,acura,ilx premium pkg sedan 4d,good,,other,5334,clean,other,19UDE2F79KA014450,fwd,,sedan,,al
7316419756,montgomery,8950,2013,chevrolet,cruze lt,good,4 cylinders,gas,128760,clean,automatic,1G1PE5SB7D7321308,fwd,mid-size,sedan,blue,al
7316392436,montgomery,27990,2012,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,68696,clean,other,1GT220CG8CZ231238,4wd,,pickup,black,al
7316343496,montgomery,37590,2020,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,1937,clean,other,2C3CDZBT8LH250667,rwd,,coupe,green,al
7316343337,montgomery,28590,2017,jeep,wrangler sport suv 2d,good,,other,31783,clean,other,1C4AJWAG0HL680329,4wd,,other,,al
7316318854,montgomery,11989,2016,dodge,journey sxt,excellent,,gas,112282,clean,automatic,3C4PDCBG9GT141385,,,,,al
7316284462,montgomery,36990,2018,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,23424,clean,other,2GTV2MECXJ1106083,4wd,,pickup,black,al
7316241480,montgomery,17500,2015,ford,edge,,4 cylinders,gas,103223,clean,automatic,2FMTK3K94FBC36920,,,SUV,white,al
7316241427,montgomery,5500,2005,ford,explorer,,6 cylinders,gas,231284,clean,automatic,1FMZU64K15UB24218,,,SUV,custom,al
7316241385,montgomery,4800,2004,nissan,altima,,4 cylinders,gas,262876,clean,automatic,1N4AL11D04C152809,fwd,,sedan,black,al
7316203030,montgomery,14500,2009,chevrolet,silverado 1500 extended cab,,8 cylinders,other,146875,clean,automatic,1GCEK19069Z148400,4wd,,pickup,green,al
7316203006,montgomery,4500,2005,chevrolet,cobalt,,4 cylinders,gas,136796,clean,manual,1G1AK52F857660064,fwd,,sedan,black,al
7316202975,montgomery,6900,2009,mercury,mariner,,6 cylinders,gas,133654,clean,automatic,4M2CU87G59KJ05583,,,SUV,blue,al
7316202940,montgomery,9300,2009,honda,accord,,6 cylinders,gas,161177,clean,automatic,1HGCP36869A041281,fwd,,sedan,custom,al
7316202905,montgomery,11400,2009,chevrolet,colorado crew cab,,4 cylinders,gas,95490,clean,automatic,1GCCS139098155802,,,pickup,custom,al
7316202878,montgomery,17500,2015,toyota,camry,,4 cylinders,gas,13690,clean,automatic,4T1BF1FK0FU068575,fwd,,sedan,white,al
7316202839,montgomery,11685,2016,toyota,corolla,,4 cylinders,gas,106668,clean,automatic,2T1BURHEXGC518019,fwd,,sedan,black,al
7316181782,montgomery,28990,2017,cadillac,cts 2.0 luxury sedan 4d,good,,other,20155,clean,other,1G6AX5SXXH0153586,,,sedan,blue,al
7316181713,montgomery,29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,1GCHTCE37G1186784,4wd,,pickup,red,al
7316165979,montgomery,64998,2020,ford,expedition limited,excellent,,gas,26806,clean,automatic,1FMJU2AT7LEA29432,,,,white,al
7316138650,montgomery,12500,2009,chevrolet,tahoe,,8 cylinders,other,189188,clean,automatic,1GNFC23009R101905,,,SUV,black,al
7316054174,montgomery,12700,2015,hyundai,sonata,like new,4 cylinders,gas,79439,clean,other,,fwd,,coupe,white,al
7315889794,montgomery,3000,2010,dodge,avenger r/t,,,gas,198325,clean,automatic,,,,,,al
7315873709,montgomery,32990,2017,jeep,wrangler unlimited sport,good,6 cylinders,gas,30041,clean,other,1C4BJWDG5HL705371,4wd,,other,silver,al
7315873677,montgomery,34590,2015,ford,mustang gt premium,good,8 cylinders,gas,30970,clean,other,1FATP8FF6F5341651,rwd,,other,white,al
7315847959,montgomery,35590,2010,chevrolet,corvette convertible,good,8 cylinders,gas,31879,clean,other,1G1YC3DW6A5101146,rwd,,other,red,al
7315847804,montgomery,16990,2016,kia,forte koup ex coupe 2d,good,,gas,17631,clean,other,KNAFX6A8XG5647822,fwd,,coupe,,al
7315847293,montgomery,8500,2012,dodge,charger se,excellent,6 cylinders,gas,151636,clean,automatic,,rwd,,sedan,white,al
7315810543,montgomery,16590,2018,ford,c-max hybrid se wagon 4d,good,,hybrid,42749,clean,other,1FADP5AU4JL105772,fwd,,wagon,blue,al
7315807364,montgomery,14500,2009,chevrolet,silverado 1500 extended cab,,8 cylinders,other,146875,clean,automatic,1GCEK19069Z148400,4wd,,pickup,green,al
7315807336,montgomery,4500,2005,chevrolet,cobalt,,4 cylinders,gas,136796,clean,manual,1G1AK52F857660064,fwd,,sedan,black,al
7315807301,montgomery,6900,2009,mercury,mariner,,6 cylinders,gas,133654,clean,automatic,4M2CU87G59KJ05583,,,SUV,blue,al
7315807275,montgomery,9300,2009,honda,accord,,6 cylinders,gas,161177,clean,automatic,1HGCP36869A041281,fwd,,sedan,custom,al
7315807248,montgomery,11400,2009,chevrolet,colorado crew cab,,4 cylinders,gas,95490,clean,automatic,1GCCS139098155802,,,pickup,custom,al
7315807221,montgomery,17500,2015,toyota,camry,,4 cylinders,gas,13690,clean,automatic,4T1BF1FK0FU068575,fwd,,sedan,white,al
7315807197,montgomery,11685,2016,toyota,corolla,,4 cylinders,gas,106668,clean,automatic,2T1BURHEXGC518019,fwd,,sedan,black,al
7315760910,montgomery,15590,2016,chevrolet,cruze limited 1lt,good,,gas,7076,clean,automatic,1G1PE5SB2G7164646,fwd,,sedan,blue,al
7315726979,montgomery,31990,2017,bmw,3 series 340i sedan 4d,good,,gas,19366,clean,automatic,WBA8B3G37HNU36029,rwd,,sedan,red,al
7315701606,montgomery,12500,2009,chevrolet,tahoe,,8 cylinders,other,189188,clean,automatic,1GNFC23009R101905,,,SUV,black,al
7315488483,montgomery,32590,2016,subaru,wrx sti sedan 4d,good,,other,21195,clean,other,JF1VA2V62G9811497,,,sedan,white,al
7315456302,montgomery,30990,2014,ford,f150 supercrew cab fx4,good,,other,67344,clean,other,1FTFW1ET2EKF44481,4wd,,pickup,orange,al
7315450570,montgomery,38590,2019,acura,rdx sh-awd a-spec pkg,good,,gas,28086,clean,other,5J8TC2H62KL037305,,,other,blue,al
7315385316,montgomery,25590,2018,chrysler,pacifica touring plus,good,6 cylinders,gas,8666,clean,other,2C4RC1FG0JR108229,fwd,,van,,al
7315379380,montgomery,29990,2015,gmc,canyon extended cab sle,good,,other,16701,clean,other,1GTH6BEA8F1155669,4wd,,pickup,silver,al
7315372978,montgomery,28590,2013,subaru,impreza wrx sti sedan 4d,good,,other,50764,clean,other,JF1GV8J61DL007096,,,sedan,black,al
7315373194,montgomery,37990,2018,tesla,model 3 mid range sedan 4d,good,,electric,25934,clean,other,5YJ3E1EA5JF153448,rwd,,sedan,,al
7315339617,montgomery,14500,2009,chevrolet,silverado 1500 extended cab,,8 cylinders,other,146875,clean,automatic,1GCEK19069Z148400,4wd,,pickup,green,al
7315339575,montgomery,4500,2005,chevrolet,cobalt,,4 cylinders,gas,136796,clean,manual,1G1AK52F857660064,fwd,,sedan,black,al
7315339531,montgomery,6900,2009,mercury,mariner,,6 cylinders,gas,133654,clean,automatic,4M2CU87G59KJ05583,,,SUV,blue,al
7315339491,montgomery,9300,2009,honda,accord,,6 cylinders,gas,161177,clean,automatic,1HGCP36869A041281,fwd,,sedan,custom,al
7315339447,montgomery,11400,2009,chevrolet,colorado crew cab,,4 cylinders,gas,95490,clean,automatic,1GCCS139098155802,,,pickup,custom,al
7315339404,montgomery,17500,2015,toyota,camry,,4 cylinders,gas,13690,clean,automatic,4T1BF1FK0FU068575,fwd,,sedan,white,al
7315339363,montgomery,11685,2016,toyota,corolla,,4 cylinders,gas,106668,clean,automatic,2T1BURHEXGC518019,fwd,,sedan,black,al
7315267976,montgomery,12500,2009,chevrolet,tahoe,,8 cylinders,other,189188,clean,automatic,1GNFC23009R101905,,,SUV,black,al
7314970799,montgomery,24590,2017,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784,clean,other,1GCNCNEH7HZ118773,,,pickup,white,al
7314959203,montgomery,34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,al
7314915694,montgomery,28990,2014,ford,f150 super cab xlt pickup,good,,other,36038,clean,other,1FTFX1ET9EFB13920,4wd,,pickup,black,al
7314897476,montgomery,29990,2019,chevrolet,camaro lt coupe 2d,good,6 cylinders,gas,6727,clean,other,1G1FA1RS3K0128309,rwd,,coupe,red,al
7314854367,montgomery,25590,2015,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290,clean,other,1GTN1TEH9FZ243281,,,pickup,white,al
7314764206,montgomery,31990,2014,gmc,yukon xl 1500 denali sport,good,,other,57899,clean,other,1GKS2MEFXER152687,,,SUV,black,al
7314764181,montgomery,30990,2019,mazda,mx-5 miata grand touring,good,,gas,4936,clean,other,JM1NDAD70K0306349,rwd,,other,black,al
7314675549,montgomery,4200,2009,hyundai,sonata,excellent,4 cylinders,gas,93000,clean,automatic,,fwd,compact,sedan,black,al
7314617710,montgomery,28590,2018,dodge,charger gt sedan 4d,good,,other,40762,clean,other,2C3CDXJG5JH207667,,,sedan,black,al
7314617715,montgomery,22590,2017,ram,1500 regular cab tradesman,good,8 cylinders,gas,39508,clean,other,3C6JR6DT3HG557601,,,pickup,white,al
